,urls,labels
11672,https://n.news.naver.com/mnews/article/421/0007180720?sid=105,0
11673,https://n.news.naver.com/mnews/article/421/0007180719?sid=105,0
11675,https://n.news.naver.com/mnews/article/421/0007180717?sid=105,0
11676,https://n.news.naver.com/mnews/article/421/0007180716?sid=105,0
11685,https://n.news.naver.com/mnews/article/003/0012213876?sid=105,0
11692,https://n.news.naver.com/mnews/article/003/0012213859?sid=105,0
11694,https://n.news.naver.com/mnews/article/003/0012213857?sid=105,0
11712,https://n.news.naver.com/mnews/article/640/0000045962?sid=105,0
11714,https://n.news.naver.com/mnews/article/277/0005341795?sid=105,0
11723,https://n.news.naver.com/mnews/article/003/0012213732?sid=105,0
11726,https://n.news.naver.com/mnews/article/003/0012213728?sid=105,0
11728,https://n.news.naver.com/mnews/article/003/0012213726?sid=105,0
11733,https://n.news.naver.com/mnews/article/003/0012213721?sid=105,0
11747,https://n.news.naver.com/mnews/article/001/0014335318?sid=105,0
11751,https://n.news.naver.com/mnews/article/001/0014335314?sid=105,0
11754,https://n.news.naver.com/mnews/article/001/0014335311?sid=105,0
11762,https://n.news.naver.com/mnews/article/003/0012213689?sid=105,0
11764,https://n.news.naver.com/mnews/article/031/0000788762?sid=105,0
11766,https://n.news.naver.com/mnews/article/119/0002769838?sid=105,0
11768,https://n.news.naver.com/mnews/article/008/0004962562?sid=105,0
11787,https://n.news.naver.com/mnews/article/092/0002311702?sid=105,0
11810,https://n.news.naver.com/mnews/article/001/0014334997?sid=105,0
11815,https://n.news.naver.com/mnews/article/421/0007180114?sid=105,0
11829,https://n.news.naver.com/mnews/article/421/0007180098?sid=105,0
11846,https://n.news.naver.com/mnews/article/016/0002225615?sid=105,0
11876,https://n.news.naver.com/mnews/article/001/0014334760?sid=105,0
11888,https://n.news.naver.com/mnews/article/119/0002769731?sid=105,0
11897,https://n.news.naver.com/mnews/article/011/0004262177?sid=105,0
11940,https://n.news.naver.com/mnews/article/138/0002160933?sid=105,0
11957,https://n.news.naver.com/mnews/article/008/0004962412?sid=105,0
11985,https://n.news.naver.com/mnews/article/011/0004262084?sid=105,0
11988,https://n.news.naver.com/mnews/article/016/0002225425?sid=105,0
11999,https://n.news.naver.com/mnews/article/011/0004262064?sid=105,0
